,date_utc,username,user_id,shortcode,mediaid,hashtags,caption
0,2023-02-28 03:59:10,pacificbeachcoalition,3096067904,CpMRz_nh93Z,3047889387615935961,"['trashpicking', 'saveouroceans', 'keeptheseaplasticfree', 'bayareabeaches', 'cleantown', 'helpourbeach', 'saynotoplastic', 'oceanconservation', 'cleanupcommunity', 'sanmateocounty', 'cleanearth', 'marinelitter', 'beachcleaning', 'keepourbeachesclean', 'beachtrash', 'littercleanup', 'oceanpollution', 'oceancleanup', 'oceanplastic', 'plasticpollutes', 'plasticocean', 'beachcleanup', 'breakfreefromplastic', 'loveearth', 'marineconservation', 'pacifica', 'plasticpollution', 'savetheocean']","During this month's Esplanade cleanup on February 18th, we had 31 awesome volunteers. 

We had a very successful day collecting a total of over 180 pounds of garbage and 30 pounds of recycling. Someone even found an abandoned shopping cart! We also got 1,063 cigarette butts, 227 of which were from our cigarette butt container. 

Thanks so much to everyone who came out and helped clean up. We can’t wait to see you next month!
.
.
.
.
#trashpicking #saveouroceans #keeptheseaplasticfree #bayareabeaches #cleantown #helpourbeach #saynotoplastic #oceanconservation #cleanupcommunity #sanmateocounty #cleanearth #marinelitter #beachcleaning #keepourbeachesclean #beachtrash #littercleanup #oceanpollution #oceancleanup #oceanplastic #plasticpollutes #plasticocean #beachcleanup #breakfreefromplastic #loveearth #marineconservation #pacifica #plasticpollution #savetheocean"
1,2023-02-27 17:31:23,dailytechnewsio,58328032718,CpLJ9hyseWS,3047573383436952978,"['environment', 'ocean', 'boyanslat', 'oceancleanup', 'thescaleoftheproblem', 'theoceanscleanupfilteringproce', 'scalingupoperations', 'interceptingplasticinrivers', 'oceanplasticpollution', 'interceptorsolutions', 'aipoweredcameras', 'riverstosea', 'plasticwasteinpacific']","Boyan Slat, the 28-year-old Dutch entrepreneur and founder of non-profit environmental organization The Ocean Cleanup, has been working on ways to filter plastic waste out of the Pacific Ocean for nearly 10 years . According to BBC News , he said the journey had been harder than he ever imagined it would be.

The Scale of the Problem 
The Ocean Cleanup uses a long , u-shaped barrier, similar to a net, that is pulled through patches of rubbish by boats. It moves slowly to avoid harming marine life. The system has so far cleaned up almost 200,000 kilograms (440,000 lbs) of ocean plastic.

The Ocean Cleanup's Filtering Process 
Research conducted by the company in 2021 suggests that about 1,000 of the world 's rivers are the source of 80% of the global ocean plastic pollution. To stop the plastic in rivers, The Ocean Cleanup uses its &quot;Interceptor&quot; solutions, and aims to scale this to all 1,000 heaviest polluting rivers in the world. The tech behind these varies according to factors such as width, depth, flow speed , and debris type of the river in question, assessed using AI -powered cameras.

Scaling Up Operations 
Boyan said the fast-flowing nature of rivers can make stopping plastic even more difficult. &quot;In rivers, you really only have one shot at catching the plastic—it just flows by and if you don't catch it, it's guaranteed to enter the ocean,&quot; he said. He added that the rivers are really the arteries that carry trash from land to sea, so when it rains, plastic washes from streets into creeks, into rivers, and then ultimately to the ocean.

Intercepting Plastic in Rivers 
According to Boyan, &quot;The planet is pretty big, it turns out,&quot; adding that there are about 1,000 rivers that need to be tackled and five ocean garbage patches. The f…

Read more: https://dailytechnews.io/post/165/

#environment #ocean #boyanslat #oceancleanup #thescaleoftheproblem #theoceanscleanupfilteringprocess #scalingupoperations #interceptingplasticinrivers #oceanplasticpollution #interceptorsolutions #aipoweredcameras #riverstosea #plasticwasteinpacific"
2,2023-02-25 23:09:51,trashherokuantan,45381966414,CpGnHSBPCh5,3046294222161062009,"['beachcleanup', 'oceancleanup', 'trashhero', 'stoplittering', 'environment', 'awareness', 'responsibledisposal', 'reduceplastic', 'nosingleuseplastic', 'stopplasticpollution', 'trashhero', 'volunteers', 'kuantan']","Beach Clean Up No. 55
Kolaborasi Trash Hero Kuantan & Uniten Nature Club
Lokasi: Pantai Batu Hitam
Tarikh: 25.2.2023 

Jenis sampah yang dikutip: 
• Bekas makanan plastik sekali guna, botol² plastik & straw plastik sekali guna, pembalut makanan/food wrappers
• Tin minuman, botol² gelas
• Kotak rokok dan puntung rokok
• Polisterin 
• Pelitup muka sekali pakai
• Lampin pakai buang bayi 

25 beg/guni sampah berjaya dikutip
Berat sampah yang dikutip: 129.36 kg 

Bilangan wira: 48
• 4 kanak-kanak
• 44 dewasa 

Terima kasih kepada sponsor²: 
• Kak Jue Ahmad utk guni² sampah yang masih digunasemula oleh kami 
• @majlisbandarayakuantan & @alamflorasdnbhd untuk tong roro di lokasi - terima kasih Abang² Alam Flora kerana tunggu lama untuk kami selesai menimbang sampah 🙏💛 

36 mahasiswa/mahasiswi dan 2 pensyarah dari Uniten Nature Club, Muadzam, telah datang dari jauh untuk berkolaborasi bersama Trash Hero Kuantan pada hari ini. Terima kasih kerana sudi sertai beach clean up di Kuantan dan juga kerana menderma 'trash pickers' & 'goody bag' dengan tupperware yang boleh digunasemula 😍🙏💛 

Ibu bapa & anak² dari Sekolah Chung Ching juga telah turut serta hari ini. Dan volunteer baru, Pn. Nik dari Batu Hitam hadir awal bersama anak² saudara. Gembira bila ada volunteer baru 🙌😍 

Banyak sampah berjaya dikutip kerana ramai sukarelawan yang hadir. Kebanyakkan bekas makanan/minuman plastik dikutip berdekatan gerai² (jelas dibuang merata² oleh pengunjung). Ada juga sampah yang hanyut dibawa air pasang yg terselit di kawasan semak dan bawah kawasan pembinaan baru. 

Memang rasa puas hati apabila lebih dari 100 kg sampah berjaya dikutip hari ini. Selepas sampah dikutip, volunteer telah sama² menimbang setiap beg sampah untuk mendapatkan data yang akan dihantar ke pihak Trash Hero World untuk rekod. 

Jika anda ingin melakukan perubahan, jom sertai sesi gotong-royong kami yang akan datang. Untuk butir² lanjut berkenaan masa/lokasi, sila pantau FB dan IG kami.

Terima kasih 🙏💛 

#beachcleanup #oceancleanup #trashhero #stoplittering #environment #awareness #responsibledisposal #reduceplastic #nosingleuseplastic #stopplasticpollution #trashhero #volunteers #kuantan"
3,2023-02-23 03:58:33,pacificbeachcoalition,3096067904,Co_ZxKxO3k8,3044265203106281788,"['trashpicking', 'saveouroceans', 'keeptheseaplasticfree', 'bayareabeaches', 'cleantown', 'helpourbeach', 'saynotoplastic', 'oceanconservation', 'cleanupcommunity', 'sanmateocounty', 'cleanearth', 'marinelitter', 'beachcleaning', 'keepourbeachesclean', 'beachtrash', 'littercleanup', 'oceanpollution', 'oceancleanup', 'oceanplastic', 'plasticpollutes', 'plasticocean', 'beachcleanup', 'breakfreefromplastic', 'loveearth', 'marineconservation', 'pacifica', 'plasticpollution', 'savetheocean']","Foster City’s Site Captains held a great cleanup last weekend! 

Thank you to our Junior Site Captains: Anya, Stuti, and Lipika, you were all super helpful! Thank you Naturalist Nat, and Gail for helping with Junior Site Captains!

Overall the 32 volunteers picked up 34 lbs of trash, 10 lbs of recycling, and ~3000 cigarette butts collected (almost filled a two-gallon bucket)! 

Continuing from previous cleanups lots of cigarette butts were collected, as well as vaporizers, but a car fender was definitely unique this time! 

Next month's cleanup in Foster City will be at the Marina Plaza Shopping Center on Sunday, March 19th. Address: 2920 S Norfolk St, San Mateo, CA 94403. Please register online, it saves time and paper! 
.
.
.
.
#trashpicking #saveouroceans #keeptheseaplasticfree #bayareabeaches #cleantown #helpourbeach #saynotoplastic #oceanconservation #cleanupcommunity #sanmateocounty #cleanearth #marinelitter #beachcleaning #keepourbeachesclean #beachtrash #littercleanup #oceanpollution #oceancleanup #oceanplastic #plasticpollutes #plasticocean #beachcleanup #breakfreefromplastic #loveearth #marineconservation #pacifica #plasticpollution #savetheocean"
4,2023-02-22 01:46:08,oceandefendersalliance,9448612972,Co8lxFho8rZ,3043473549103975129,"['debrisfreesea', 'oceandefenders', 'hawaii', 'oahu', 'spittingcaves', 'scubadive', 'dive', 'ghostgear', 'oceancleanup', 'beachcleanup', 'saveouroceans', 'oceanlove']","Certain cleanups inspire us to work even harder for our mission of a #DebrisFreeSea.

This week, our ODA Oahu crew made it to Spitting Cave, a popular cliffside recreational fishing site where many lines and hooks are lost to the waters below.

The end of the day yielded 50 pounds of weight and a couple of hundred yards of fishing line. Thank you to Island Divers Hawaii and our wonderful ODA volunteers for making our oceans cleaner than before!

Our article, 'ODA Ocean Cleaning Crew Inspired to Defend Whales, Mantas, and All Wildlife' is out now! Link in bio.

Written by: Marjorie Zensen - Oahu Volunteer Coordinator & ODA Advisory Board Member

#oceandefenders #hawaii #oahu #spittingcaves #scubadive #dive #ghostgear #oceancleanup #beachcleanup #saveouroceans #oceanlove"
5,2023-02-21 06:58:45,chasincleancoasts,1400867297,Co6kzPwLuoC,3042906349524412930,"['oceancleanup', 'beachclean', 'bundaberg', 'visitbundaberg', 'bundabergregion', 'cleanupaustraliaday', 'oceancrusaders', 'burnettriver', 'conservation']","Epic day cleaning up the Burnett River banks with @oceancrusaders 🌊. 

These guys do epic trash cleaning missions and I’m so glad we connected through @khakiandocean and I was able to join them today.

About 250kgs of human trash - bottles, bags, chip packets, shoes, fishing gear and polystyrene.

Crazy to see how much there was, especially after already cleaning some of these sections already.

Keep up the great work !!

#oceancleanup #beachclean #bundaberg #visitbundaberg #bundabergregion #cleanupaustraliaday #oceancrusaders #burnettriver #conservation"
6,2023-02-18 15:21:24,letsgoeco.inc,20228831324,Cozv8IEr3GA,3040985013428384128,"['oceancleanup', 'corporateresponsibility', 'plasticisnotfantastic', 'plasticisland', 'greatpacificgarbagepatch', 'plasticfreeoceans', 'plasticfreeforthesea']","The Ocean Clean Up @theoceancleanup are working to remove plastic from the world’s oceans and has so far removed over a whopping 100,000kg of rubbish from the Great Pacific Garbage Patch! Inspired by the cause and their efforts, Airbnbs @airbnb owner Joe Gebbia donated $25 million in support. 

If you hadn’t heard, there’s a massive “island” of plastic the size of Texas floating in the Pacific Ocean and The Ocean Clean Up is dedicated to its removal. Not all heroes wear capes 🦸‍♂️💚🌎

#oceancleanup #corporateresponsibility #plasticisnotfantastic #plasticisland #greatpacificgarbagepatch #plasticfreeoceans #plasticfreeforthesea"
7,2023-02-17 19:03:10,madisonavenuesigns,1122213021,Coxkg_ENTeP,3040371819865782159,"['feelgoodfriday', 'plastic', 'fightagainstplastic', 'ocean', 'cleanocean', 'oceancleanup', 'gpgp', 'cleanseas', 'feelgoodfriday', 'feelgood', 'madisonavenuesigns']","Today's #FeelGoodFriday takes us to the  Great Pacific Garbage Patch or GPGP (located between Hawai’i and California) where a big development has been made in a non-profit's effort to clean up our oceans.

Last year we discussed Ocean Cleanup and how their ocean cleaning system, System 002, has already removed close to 440,000 pounds of plastic from the GPGP that otherwise would have remained trapped for decades or more.  Recently, the co-founder of Airbnb has just donated $25 million to support this Dutch nonprofit as they prepare to assemble and deploy the largest plastic capture system ever developed for use in the ocean - System 03. This new system cleans ten times faster than the previous system and could clean all the plastic patches of the world’s oceans with about 10-50 systems!  2023 is shaping up to be a great year in the fight against plastic pollution!

 #plastic #fightagainstplastic #ocean #cleanocean #OceanCleanup #GPGP #cleanseas #FeelGoodFriday #FeelGood #madisonavenuesigns"
8,2023-02-17 14:00:08,purepodswater,48936659728,CoxB16eIFk7,3040219326413035835,"['greattastelesswaste', 'purepods', 'waterfilters', 'greatoceancleanup', 'oceanplastic', 'oceancleanup', 'saveouroceans', 'sustainability', 'filteredwater', 'chooserefillable', 'saynotosingleuse', 'water', 'drink', 'waterjug', 'tapwater', 'waterfilter', 'bettertaste', 'brita', 'britafilter', 'plastic', 'plasticwaste', 'eco', 'sustainability', 'microfiltration', 'filter']","We wanted to share with you some happy eco news! We know the news can be overwhelming with lots of terrible things happening, so we wanted to take a moment to celebrate something positive and feel-good.

The Ocean Cleanup is doing amazing work removing plastic pollution from the ocean. Last summer System 002 alone completed 61 extractions of a total of 194,092kg of plastic out of the ocean, and is now on a well-deserved winter break until March 2023 for maintenance.

At PurePods we believe every bit of plastic waste counts, which is why our PurePods water filters use 60% less plastic than competitors, and our cartridge is reusable! 

#GreatTasteLessWaste #PurePods #waterfilters #GreatOceanCleanup #oceanplastic #oceancleanup #saveouroceans #sustainability #filteredwater #chooserefillable #saynotosingleuse #water #drink #waterjug #tapwater #waterfilter #bettertaste #brita #britafilter #plastic #plasticwaste #eco #sustainability #microfiltration #filter"
9,2023-02-17 13:00:10,pacificbeachcoalition,3096067904,Cow6-z-vDeX,3040189151593641879,"['trashpicking', 'saveouroceans', 'keeptheseaplasticfree', 'bayareabeaches', 'cleantown', 'helpourbeach', 'saynotoplastic', 'oceanconservation', 'cleanupcommunity', 'sanmateocounty', 'cleanearth', 'marinelitter', 'beachcleaning', 'keepourbeachesclean', 'beachtrash', 'littercleanup', 'oceanpollution', 'oceancleanup', 'oceanplastic', 'plasticpollutes', 'plasticocean', 'beachcleanup', 'breakfreefromplastic', 'loveearth', 'marineconservation', 'pacifica', 'plasticpollution', 'savetheocean']","Thank you to the 96 volunteers, who cleaned the beach, streets, parking areas, pier, and even some of the golf course last Saturday at Sharp Park, Pacifica, CA! Woot woot! 

Huge thanks to the students from Saint Francis High School who joined fellow volunteers to remove 1085 Cigarette Filter (350 from the Pier), 227 pounds of trash including three battered, beat-up tires that washed up on the beach, and 125 recyclable materials.

A bucket of plastic film pieces was recovered from the beach. Enough plastic netting was picked out of the sand in the picnic area to fill a 5-gallon bucket.  It was clearly residue left behind from sod that was installed years and years ago and now uncovered from the strong waves of the past storms.

Volunteers from St. Francis High School included club members from BRIC Brothers, BRIC Sisters, the ocean club, and the environmental club. Big thanks to Tiffany (wearing the yellow jacket in the first photo) who catalyzed these students to join us, it's a perfect example of how one person can create a huge difference!
.
.
.
.
#trashpicking #saveouroceans #keeptheseaplasticfree #bayareabeaches #cleantown #helpourbeach #saynotoplastic #oceanconservation #cleanupcommunity #sanmateocounty #cleanearth #marinelitter #beachcleaning #keepourbeachesclean #beachtrash #littercleanup #oceanpollution #oceancleanup #oceanplastic #plasticpollutes #plasticocean #beachcleanup #breakfreefromplastic #loveearth #marineconservation #pacifica #plasticpollution #savetheocean"
10,2023-02-13 07:01:29,saltwaterswim_bacchusmarsh,51791580820,Col-v12gzDc,3037109490253246684,"['mondaymotivation', 'take3forthesea', 'makeadifference', 'oceancleanup']","Take 3 pieces of rubbish with you when you leave the beach, waterway or…anywhere and you have made a difference. 

@take3forthesea Take 3 achieved a HUGE amount during 2021-2022 
👉 303kg of rubbish kept out of the ocean
👉 23,455 pieces of rubbish kept out of the ocean
👉 190602 students educated online and in person 

#mondaymotivation  #Take3fortheSea #makeadifference #oceancleanup"
11,2023-02-12 14:48:57,lbcleanup,40342815173,CokPdOwOQ4h,3036620028158479905,"['lbcleanup', 'longbeachny', 'citybythesea', 'volunteer', 'makeadifference', 'lbny', 'cleanup', 'longbeach', 'longislandlife', '11561', 'lbny11561', 'nassaucounty', 'pointlookoutny', 'coastalcleanup', 'oceanconservation', 'beachvibes', 'longislandny', 'longisland', 'lbnynotcalifornia', 'sunsets', 'longbeachnynotcalifornia', 'oceancleanup', 'oceanlovers', 'beachcleanup', 'atlanticbeachny', 'discoverlongisland', 'longislandbeaches']","cheers to these amazing volunteers coming out for a beach cleanup in mid february. we grabbed just about 60lbs of trash in one hour and enough styrofoam to build a new apartment building. our weekly beach cleanups start up again early march. we will be back in action before you know it🤙🏼

__________________
want to volunteer at our events? signup on our website - www.lbcleanup.com
.
.
.
#lbcleanup #longbeachny #citybythesea  #volunteer #makeadifference #lbny #cleanup #longbeach #longislandlife #11561 #lbny11561 #nassaucounty #pointlookoutny #coastalcleanup #oceanconservation #beachvibes #longislandny #longisland #lbnynotcalifornia #sunsets #longbeachnynotcalifornia #oceancleanup #oceanlovers #beachcleanup #atlanticbeachny #discoverlongisland #longislandbeaches"
12,2023-02-12 06:15:31,trashherokuantan,45381966414,CojUso7vEfe,3036361602316912606,[],"Beach Clean Up No. 54
Kolaborasi Trash Hero Kuantan, Pusat Jagaan Chahaya (PJC) & Madrasah Al Quran Qurratul Ain Lilbanat-Maqqal
Lokasi: Pantai Pelindung
Tarikh: 12.2.2023 

Jenis sampah yang dikutip: 
• Kebanyakkan sampah piknik yang ditinggalkan pengunjung 
• Bekas makanan plastik sekali guna, botol² plastik & straw plastik sekali guna
• Tin minuman, botol² gelas
• Kotak rokok dan puntung rokok
• Polisterin 
• Pelitup muka sekali pakai
• Lampin pakai buang bayi
• Tali² kecil yang kelihatan seperti dari sisa jala nelayan 

20 beg/guni sampah berjaya dikutip
Berat sampah yang dikutip: Anggaran 90 kg 

Bilangan wira: 54
• 18 kanak-kanak
• 24 remaja
• 12 dewasa 

Terima kasih kepada sponsor² :
• Kak Jue Ahmad untuk guni² sampah 
• Kenn Yeo & Chelsina Kong untuk tangki air portable - dapatlah semua cuci tangan sebelum piknik tadi
• Majlis Bandaraya Kuantan & Alam Flora untuk tong roro di lokasi 

Kolaborasi Trash Hero Kuantan bersama pihak PJC dan Madrasah cukup meriah pada pagi ini. Adik² sukarelawan tetap teguh teruskan pembersihan pantai walaupun hari ni matahari dah keluar awal dan memang panasss ☀️🏖

Terima kasih kepada En. Hasanin & En. Azrul dari PJC dan Kak Su dari Madrasah (serta team masing²) yang sudi hadir bersama-sama memupuk kesedaran berkenaan isu pencemaran sampah dan plastik di Kuantan. Ada juga volunteer baru yang hadir, En. Azizul bersama keluarga. Volunteer² lama Trash Hero dari Kempadang dan IM pun hadir siap bawa peralatan sendiri.  💛🙌 Terbaik semua! 

Dengan teamwork, memang cepat boleh bersihkan pantai. Sesiapa pun boleh pastikan pantai kekal bersih dan cantik. Kalau datang berkelah, bawalah pulang sampah tu. Dan kalau nampak sampah di pantai, tolonglah kutip. Kalau nampak orang buang sampah merata-rata, tegur baik². Semua orang mampu berubah. Kurangkan penggunaan plastik sekali pakai. Jagalah alam sekitar kita semua. 

Jika anda ingin turut serta dalam sesi gotong-royong kami yang akan datang, sila pantau FB dan IG Trash Hero Kuantan untuk butir² lanjut. 

[Sambung di ruang komen]"
13,2023-02-06 15:34:34,dennisxsteegmanns,40396895442,CoU36C6Ph1P,3032294330539580751,"['ocean', 'oceancleanup', 'clean', 'diving', 'padi', 'paditv', 'projectaware']","I managed today to get rid of some trash. Picked up and removed this ghost net from the ocean. The net itself was about 250kg. Glad to help cleaning the ocean 

#ocean #oceancleanup #clean #diving #padi #paditv #projectaware"
14,2023-02-06 08:25:17,monique.charlotte,211522124,CoUGx1gv3a7,3032078262118348475,"['galaxygirls', 'australiagalaxypageants', 'galaxypageants', 'msgalaxy', 'msgalaxyaustralia', 'msgalaxyaustralia2023', 'galaxygirl', 'pageantgirl', 'pageantlife', 'pageantry', 'beautyforacause', 'beautyforapurpose', 'volunteerwork', 'beachcleanup', 'cleanupday', 'oceancleanup', 'microplastics', 'communitywork', 'communitycleanup', 'manlycove', 'northernbeachescouncil', 'moniqueshippen', 'pittwaterecoadventures']","#GalaxyGirls in the Community | Clean Up Manly Cove 🌊  with @pittwater.eco.adventures 

As a National Finalist for @australia_galaxy_pageants I had so much fun continuing my volunteer work to clean up our beaches with this local Northern Beaches organisation. 

So many people coming together to pick up microplastics from the shore, count and survey them. Microplastics are tiny plastic particles (a breakdown of larger plastics) that we and creatures end up ingesting which can be harmful. Today, the crew collected 3kgs of microplastics. 

Pittwater Eco Adventures run school workshops to educate kids - here are some displays of the categories of plastic, as well as a demonstration of how plastic bottle caps can be recycled and repurposed into other products like a key chain!! 

_______________________

#australiagalaxypageants #galaxypageants #msgalaxy #msgalaxyaustralia #msgalaxyaustralia2023 #galaxygirl #pageantgirl #pageantlife #pageantry #beautyforacause #beautyforapurpose #volunteerwork #beachcleanup #cleanupday #oceancleanup #microplastics #communitywork #communitycleanup #manlycove #northernbeachescouncil #moniqueshippen #pittwaterecoadventures"
15,2023-02-06 08:22:56,pelli_bags,9311713007,CoUGgm5rZNp,3032077078199374697,"['oceancrusaders', 'pellibags', 'oceanlovers', 'saynotoplastic', 'savethesea', 'oceancleanup']","Hosted by @surfrideraus the Double Island Point Clean Up is a critical annual clean up event, and for the second year in a row, @pelli_bags , and Co-Sponsors Kina, were proud to sponsor the attendance of @oceancrusaders to get the job done! The day was a big success and together we cleaned 280,000m2 of Ocean and Shoreline, Removed 1,200 Kgs of Waste from the beach, recycled 198kgs of plastic, recycled 421kg of steel and had a record 286 volunteers in attendance! Well done to everyone involved 👏👏🙌🙌🌊🌊 #oceancrusaders #pellibags #oceanlovers #saynotoplastic #savethesea #oceancleanup"
16,2023-01-31 13:30:04,entrelligence,9848952872,CoFM48ku5Sz,3027883014366139571,['oceancleanup'],"The Ocean Cleanup has now officially removed more than 100,000 kg of plastic from the Great Pacific Garbage Patch (GPGP).

Since deployment in August 2021, System 002 (or “Jenny”) has now collected 101,353 kg of plastic over 45 extractions, sweeping an area of ocean of over 3000km2 – comparable to the size of Luxembourg or Rhode Island. Added to the 7,173 kg of plastic captured by our previous prototype systems, The Ocean Cleanup has now collected 108,526 kg of plastic from the GPGP – more than the combined weight of two and a half Boeing 737-800s, or the dry weight of a space shuttle!
-
#oceancleanup"
17,2023-01-31 01:00:07,pacificbeachcoalition,3096067904,CoD3EHJvfUi,3027505549638759714,"['trashpicking', 'saveouroceans', 'keeptheseaplasticfree', 'bayareabeaches', 'cleantown', 'helpourbeach', 'saynotoplastic', 'oceanconservation', 'cleanupcommunity', 'sanmateocounty', 'cleanearth', 'marinelitter', 'beachcleaning', 'keepourbeachesclean', 'beachtrash', 'littercleanup', 'oceanpollution', 'oceancleanup', 'oceanplastic', 'plasticpollutes', 'plasticocean', 'beachcleanup', 'breakfreefromplastic', 'loveearth', 'marineconservation', 'pacifica', 'plasticpollution', 'savetheocean']","During this month's cleanup at Esplanade, a total of 17 volunteers joined PBC captains, including a couple high schoolers training to be junior site captains! It was a successful day even though there were high tide and king tide conditions which made it unsafe to go down to the beach. So instead, volunteers focused their efforts on the streets and in the neighborhood.

Volunteers collected 75.5 pounds of garbage which is an average of about 4.5 pounds of trash per person! Additionally, 11 pounds of recycling and 742 cigarette butts. Wowza!

Thank you so much to everyone who participated in this month's cleanup, we can’t wait to see you at our next one! 

Check our monthly calendar to see where you can join us via the link in our bio. 
.
.
.
.
#trashpicking #saveouroceans #keeptheseaplasticfree #bayareabeaches #cleantown #helpourbeach #saynotoplastic #oceanconservation #cleanupcommunity #sanmateocounty #cleanearth #marinelitter #beachcleaning #keepourbeachesclean #beachtrash #littercleanup #oceanpollution #oceancleanup #oceanplastic #plasticpollutes #plasticocean #beachcleanup #breakfreefromplastic #loveearth #marineconservation #pacifica #plasticpollution #savetheocean"
18,2023-01-29 09:03:34,eksaathfoundation,21612394272,Cn_kzTWyJsB,3026299329767316225,"['beachcleanup', 'beachcleaupmumbai', 'mumbai', 'cleanup', 'cleanupday', 'oceancleanup', 'carter', 'saveocean', 'savetheplanet', 'savetheearth', 'earth', 'beach', 'warriors', 'planet']","Week 80 concludes with 2 cleanups in a week, nearly 100 eco enthusiasts joining and we collected 450 kgs+ marine debris. 

Thank you @allcargologisticsltd for joining in full force 🙌

Thank you @beachwarriorsindia for believing in the power of collaboration

Amazing street play performance and support by @youngcreativeproduction 

Supported by @bookasmileindia 
Initiative partners @cartercleanup 

#beachcleanup #beachcleaupmumbai #mumbai #cleanup #cleanupday #oceancleanup #carter #saveocean #savetheplanet #savetheearth #earth #beach #warriors #planet"
19,2023-01-27 01:00:55,beeconow,37459063719,Cn5j9pqrlRL,3024606793011450955,"['thegreatpacificgarbagepatch', 'beeconow', 'plasticcleanup', 'oceancleanup', 'plasticpollution', 'stopplasticpollution', 'endplasticpollution', 'plasticpollutioninthesea', 'zerowaste', 'theoceancleanup']","The ocean clean-up had removed 100,000 kgs of plastic from the great Pacific! 

#thegreatpacificgarbagepatch #beeconow #plasticcleanup #oceancleanup #plasticpollution #stopplasticpollution #endplasticpollution #plasticpollutioninthesea #zerowaste #theoceancleanup"
20,2023-01-24 02:16:19,blackshadesusa,45320594698,Cnx-MaUIdu2,3022470356714773430,"['ecofriendly', 'sunglasses', 'beachvibes', 'oceancleanup']","Shading the sun and cleaning up the oceans, one pair at the time, 1 lbs at the time 🌞🌊 

#ecofriendly
#sunglasses #beachvibes
#oceancleanup"
21,2023-01-23 17:58:41,notyouraveragenoodles,5375347916,CnxFRVrvjWC,3022220006688437634,"['sdwhalewatch', 'beachcleanup', 'beachpollution', 'leavenotrace', 'climatechange', 'plasticpollution', 'oceancleanup', 'whalewatching', 'conservation', 'oceanconservation', 'wildliferehabilitation', 'beach', 'protectourplanet', 'protectouroceans', 'protectourcoast', 'california', 'trashcollecting', 'recycle', 'reuse', 'motherearth', 'sunset', 'sunsetcliffs', 'dogbeach', 'beachsunset', 'beachday']","Did my first beach cleanup with @sdwhalewatch ! I collected 47 lbs of waste off of Dog Beach, including a tire and 107 cigarette butts. Remember to leave no trace when visiting these beautiful sites 
.
.
.
#sdwhalewatch #beachcleanup #beachpollution #leavenotrace #climatechange #plasticpollution #oceancleanup #whalewatching #conservation #oceanconservation #wildliferehabilitation #beach #protectourplanet #protectouroceans #protectourcoast #california #trashcollecting #recycle #reuse #motherearth #sunset #sunsetcliffs #dogbeach #beachsunset #beachday"
22,2023-01-23 17:38:04,trashherokuantan,45381966414,CnxC6XsvYuf,3022209632211667871,"['stoplittering', 'litterpick', 'environment', 'awareness', 'wastedisposal', 'responsibledisposal', 'savetheenvironment', 'reuse', 'sacks', 'nosingleuseplastic', 'stopplasticpollution', 'sustainability', 'ecowarriors', 'ecovolunteers', 'eastcoast', 'beachcleanup', 'oceancleanup', 'climatechange', 'climateaction', 'pantaitimur', 'kuantan', 'gelora', 'tamangelora', 'pantaitamangelora', 'cny2023', 'lunarnewyear', 'chinesenewyear', 'trashherokuantan', 'trashheromalaysia', 'trashheroworld']","Chinese New Year Beach Clean Up 
Clean Up No. 53
Location: Pantai Taman Gelora
Date:  23.1.2023 

Types of trash collected: 
• Mostly single-use plastic bags
• Used diapers
• Rope
• Clothes
• Canned drinks 

Weight of trash :  37.71 kg 

Number of heroes : 10
• 6 adults 
• 4 kids
(And 2 adult runners helped us transport the trash at the end)
Thank you to all volunteers 🙌🙏💛 

Sponsors : 
• Jue Ahmad & family : Thank you for the used sacks/gunny bags
• Private contractors engaged to clean the park : we appreciate the massive bin to dispose of the trash collected 

We were fortunate the weather cleared up for our Chinese New Year beach clean up at Taman Gelora. This was our first attempt at a clean up here, and certainly will not be our last! The monsoon brought lots of single use plastic bags which were caught on the mangrove plants. 

We were joined by regular and new volunteers. It is always lovely meeting people who share our views on caring for the environment. 

As it is Chinese New Year, every volunteer received a mandarin as a  treat 🍊🍊 Gong Xi Gong Xi and we appreciate all of you! 

There is still a lot more plastic trash to clean up at Pantai Taman Gelora, and we hope to do this on another day. If you regularly use the park, do check out the beach area. We hope to organise another clean up here and could do with more help. 

Our events are run completely by volunteers. If you would like to volunteer at our next clean up, look out for updates on our IG or FB page. If you would like to sponsor used bags/sacks/pickers/tshirts/stationery (or anything else which may aid our clean ups and our educational Kids Programme), please send us a message. Thank you 🙏🙂 

#stoplittering #litterpick #environment #awareness #wastedisposal #responsibledisposal #savetheenvironment #reuse #sacks #nosingleuseplastic #stopplasticpollution #sustainability #ecowarriors #ecovolunteers #eastcoast #beachcleanup #oceancleanup #climatechange #climateaction #pantaitimur #kuantan #gelora #tamangelora #pantaitamangelora #cny2023 #lunarnewyear #chinesenewyear #trashherokuantan #trashheromalaysia #trashheroworld"
